date,appliances,lights,t1,rh_1,t2,rh_2,t3,rh_3,t4,rh_4,t5,rh_5,t6,rh_6,t7,rh_7,t8,rh_8,t9,rh_9,t_out,press_mm_hg,rh_out,windspeed,visibility,tdewpoint
2016-02-20 15:30:00,50,0,22.2,40.363,21.2,40.0,22.39,40.09,18.1,44.2,17.6,52.726,10.227,85.797,17.79,40.0,21.1,47.223,17.76,44.29,9.8,754.55,88.0,7.0,24.5,7.95
2016-02-20 15:40:00,60,0,22.2,40.29,21.2,40.0,22.333,40.013,18.1,44.127,17.6,52.7,10.16,86.427,17.79,40.03,21.1,47.03,17.7,44.29,9.733,754.467,88.667,7.0,23.0,8.0
2016-02-20 15:50:00,60,10,22.2,40.29,21.23,40.03,22.272,39.98,18.1,44.09,17.643,52.684,10.1,87.3,17.79,40.09,21.1,46.967,17.7,44.29,9.667,754.383,89.333,7.0,21.5,8.05
2016-02-20 16:00:00,80,10,22.2,40.29,21.29,40.163,22.2,39.9,18.1,44.09,17.6,52.572,9.963,88.13,17.79,40.23,21.1,46.767,17.76,44.29,9.6,754.3,90.0,7.0,20.0,8.1
2016-02-20 16:10:00,80,0,22.2,40.23,21.29,40.2,22.1,40.036,18.1,44.83,17.643,52.539,9.89,88.923,17.79,40.29,21.067,46.627,17.79,44.29,9.6,754.25,90.333,7.167,23.333,8.133
2016-02-20 16:20:00,90,0,22.29,40.26,21.357,40.127,22.1,40.09,18.1,45.297,17.64,52.5,9.89,89.6,17.79,40.327,21.067,47.093,17.79,44.29,9.6,754.2,90.667,7.333,26.667,8.167
2016-02-20 16:30:00,90,0,22.357,40.2,21.427,40.0,22.1,40.112,18.2,45.657,17.7,52.486,9.822,90.025,17.79,40.467,21.1,47.8,17.79,44.29,9.6,754.15,91.0,7.5,30.0,8.2
2016-02-20 16:40:00,90,0,22.427,40.09,21.567,39.933,22.1,40.153,18.26,45.99,17.7,52.4,9.8,90.493,17.79,40.627,21.175,48.27,17.79,44.29,9.6,754.1,91.333,7.667,33.333,8.233
2016-02-20 16:50:00,80,0,22.567,40.03,21.73,39.863,22.1,40.09,18.29,46.3,17.7,52.321,9.763,90.997,17.79,40.7,21.2,48.633,17.79,44.29,9.6,754.05,91.667,7.833,36.667,8.267
2016-02-20 17:00:00,90,0,22.6,39.9,21.79,39.73,22.043,40.121,18.39,46.53,17.7,52.29,9.69,91.33,17.79,40.827,21.23,49.03,17.79,44.29,9.6,754.0,92.0,8.0,40.0,8.3
2016-02-20 17:10:00,90,0,22.667,39.967,21.823,39.7,22.06,40.156,18.39,46.663,17.7,52.277,9.69,91.66,17.79,40.9,21.29,49.43,17.79,44.2,9.6,753.95,92.333,8.167,43.5,8.367
2016-02-20 17:20:00,100,0,22.7,39.9,21.89,39.627,22.029,40.121,18.427,46.767,17.7,52.2,9.69,91.867,17.79,41.03,21.323,49.963,17.79,44.2,9.6,753.9,92.667,8.333,47.0,8.433
2016-02-20 17:30:00,100,0,22.7,39.9,21.89,39.59,22.04,40.134,18.5,46.9,17.7,52.2,9.6,92.063,17.79,41.163,21.39,50.163,17.79,44.127,9.6,753.85,93.0,8.5,50.5,8.5
2016-02-20 17:40:00,90,0,22.73,39.863,21.89,39.59,22.071,40.169,18.5,47.0,17.7,52.2,9.6,92.397,17.857,41.29,21.39,50.567,17.79,44.127,9.6,753.8,93.333,8.667,54.0,8.567
2016-02-20 17:50:00,100,10,22.79,39.79,21.89,39.59,22.075,40.211,18.567,47.0,17.739,52.2,9.6,92.66,17.79,41.29,21.463,50.96,17.79,44.09,9.6,753.75,93.667,8.833,57.5,8.633
2016-02-20 18:00:00,80,0,22.79,40.027,21.89,39.59,22.1,40.272,18.6,47.0,17.736,52.2,9.6,92.867,17.823,41.463,21.5,51.163,17.79,44.09,9.6,753.7,94.0,9.0,61.0,8.7
2016-02-20 18:10:00,140,0,22.79,39.9,21.89,39.663,22.129,40.2,18.6,47.0,17.7,52.2,9.6,93.03,17.84,41.572,21.567,51.09,17.79,44.09,9.6,753.717,94.333,9.0,61.5,8.75
2016-02-20 18:20:00,440,0,22.823,39.827,21.89,39.7,22.14,40.2,18.6,47.0,17.7,52.156,9.6,93.09,17.89,41.76,21.533,51.09,17.79,44.09,9.6,753.733,94.667,9.0,62.0,8.8
2016-02-20 18:30:00,340,0,22.89,39.967,21.89,39.76,22.2,40.4,18.667,47.06,17.777,52.106,9.63,93.227,17.89,41.827,21.6,51.09,17.79,44.09,9.6,753.75,95.0,9.0,62.5,8.85
2016-02-20 18:40:00,170,0,22.927,48.2,21.89,40.133,22.2,40.96,18.633,47.467,17.79,52.24,9.69,93.367,17.89,41.9,21.633,50.863,17.79,44.09,9.6,753.767,95.333,9.0,63.0,8.9
2016-02-20 18:50:00,100,0,23.0,52.927,21.89,40.8,22.264,41.764,18.7,48.467,17.764,52.497,9.69,93.4,17.89,42.03,21.7,50.79,17.79,44.09,9.6,753.783,95.667,9.0,63.5,8.95
2016-02-20 19:00:00,120,0,23.0,49.75,22.0,41.36,22.33,42.4,18.79,49.127,17.79,52.79,9.69,93.4,17.89,42.09,21.73,50.527,17.79,44.09,9.6,753.8,96.0,9.0,64.0,9.0
2016-02-20 19:10:00,200,0,23.0,46.23,22.0,41.5,22.39,42.4,18.73,49.127,17.79,52.941,9.69,93.4,17.89,42.23,21.79,50.267,17.79,44.09,9.733,753.8,95.333,9.333,62.333,9.033
2016-02-20 19:20:00,300,0,23.0,45.823,21.963,41.4,22.39,42.376,18.79,49.027,17.79,53.054,9.763,93.4,17.89,42.29,21.79,50.027,17.79,44.127,9.867,753.8,94.667,9.667,60.667,9.067
2016-02-20 19:30:00,100,10,23.0,47.597,21.89,41.467,22.39,42.738,18.79,48.967,17.79,53.104,9.8,93.4,17.89,42.433,21.79,49.845,17.79,44.2,10.0,753.8,94.0,10.0,59.0,9.1
2016-02-20 19:40:00,80,0,23.0,46.063,21.89,41.73,22.39,43.0,18.79,49.267,17.79,53.226,9.89,93.5,17.89,42.5,21.79,49.592,17.79,44.2,10.133,753.8,93.333,10.333,57.333,9.133
2016-02-20 19:50:00,70,10,23.0,44.833,21.89,41.79,22.39,42.897,18.865,49.4,17.79,53.334,9.89,93.433,17.89,42.59,21.79,49.327,17.79,44.2,10.267,753.8,92.667,10.667,55.667,9.167
2016-02-20 20:00:00,70,0,23.0,44.3,21.89,41.827,22.39,42.9,18.89,49.327,17.79,53.457,9.927,93.367,17.89,42.663,21.79,49.245,17.823,44.23,10.4,753.8,92.0,11.0,54.0,9.2
2016-02-20 20:10:00,80,0,22.963,43.6,21.823,41.9,22.304,42.739,18.89,49.06,17.79,53.518,10.067,93.367,17.89,42.73,21.89,49.29,17.89,44.29,10.467,753.817,92.0,10.667,55.333,9.267
2016-02-20 20:20:00,140,10,22.89,43.267,21.79,41.9,22.29,42.59,18.89,48.933,18.393,72.297,10.1,93.4,17.89,42.863,21.89,49.23,17.823,44.36,10.533,753.833,92.0,10.333,56.667,9.333
2016-02-20 20:30:00,110,20,22.857,42.967,21.73,41.967,22.29,42.526,18.89,48.827,18.64,68.83,10.1,93.4,18.0,43.0,21.89,49.2,17.89,44.5,10.6,753.85,92.0,10.0,58.0,9.4
2016-02-20 20:40:00,90,20,22.79,42.967,21.667,42.567,22.29,42.4,19.097,49.16,18.85,61.151,10.19,93.367,17.927,43.0,21.89,49.067,17.823,44.433,10.667,753.867,92.0,9.667,59.333,9.467
2016-02-20 20:50:00,100,20,22.79,43.23,21.6,43.027,22.29,42.4,19.733,48.923,19.0,57.458,10.19,93.367,18.0,43.127,21.79,48.663,17.89,44.5,10.733,753.883,92.0,9.333,60.667,9.533
2016-02-20 21:00:00,90,20,22.73,43.363,21.55,43.345,22.29,42.42,20.26,48.257,19.071,55.669,10.227,93.3,18.0,43.2,21.79,48.53,17.89,44.5,10.8,753.9,92.0,9.0,62.0,9.6
2016-02-20 21:10:00,90,30,22.7,43.29,21.5,43.567,22.29,42.5,20.833,47.723,19.14,54.276,10.3,93.3,18.0,43.29,21.76,48.26,17.89,44.5,10.8,753.917,92.0,9.0,58.333,9.6
2016-02-20 21:20:00,100,20,22.633,43.23,21.427,43.627,22.29,42.5,21.227,47.39,19.2,53.48,10.39,93.3,18.0,43.433,21.7,48.127,17.89,44.5,10.8,753.933,92.0,9.0,54.667,9.6
2016-02-20 21:30:00,90,20,22.6,43.163,21.357,43.7,22.29,42.5,21.5,46.833,19.2,52.796,10.39,93.227,18.0,43.56,21.7,48.06,17.89,44.53,10.8,753.95,92.0,9.0,51.0,9.6
2016-02-20 21:40:00,110,20,22.6,43.163,21.29,43.7,22.29,42.5,21.427,46.567,19.264,52.296,10.39,93.19,18.0,43.627,21.633,47.933,17.89,44.59,10.8,753.967,92.0,9.0,47.333,9.6
2016-02-20 21:50:00,90,30,22.5,43.163,21.2,43.7,22.226,42.429,21.29,46.5,19.29,51.82,10.463,93.19,18.0,43.7,21.6,47.79,17.89,44.59,10.8,753.983,92.0,9.0,43.667,9.6
2016-02-20 22:00:00,60,20,22.5,43.163,21.2,43.7,22.2,42.29,21.23,46.433,19.29,51.497,10.5,93.19,18.0,43.79,21.6,47.73,17.89,44.59,10.8,754.0,92.0,9.0,40.0,9.6
2016-02-20 22:10:00,60,20,22.39,43.09,21.167,43.663,22.175,42.29,21.167,46.433,19.216,51.5,10.5,93.19,18.0,43.657,21.567,47.89,17.89,44.73,10.85,754.1,91.833,9.0,38.0,9.617
2016-02-20 22:20:00,60,20,22.39,43.195,21.1,43.53,22.1,42.29,21.1,46.5,19.029,52.093,10.533,93.123,18.0,43.333,21.567,48.423,17.89,44.79,10.9,754.2,91.667,9.0,36.0,9.633
2016-02-20 22:30:00,60,30,22.323,43.29,21.0,43.4,22.08,42.272,21.0,46.4,18.89,52.874,10.6,93.115,18.0,43.127,21.6,49.193,17.89,44.7,10.95,754.3,91.5,9.0,34.0,9.65
2016-02-20 22:40:00,50,20,22.29,43.26,20.927,43.327,22.0,42.2,21.0,46.4,18.804,53.269,10.6,93.09,18.1,43.06,21.6,49.66,17.89,44.7,11.0,754.4,91.333,9.0,32.0,9.667
2016-02-20 22:50:00,50,20,22.23,43.127,20.89,43.4,22.0,42.2,21.097,46.433,18.736,53.716,10.63,93.123,18.1,42.933,21.6,50.397,17.89,44.7,11.05,754.5,91.167,9.0,30.0,9.683
2016-02-20 23:00:00,70,20,22.2,43.09,20.823,43.327,22.0,42.106,21.622,46.225,18.7,54.121,10.63,93.063,18.033,42.73,21.667,51.123,17.89,44.7,11.1,754.6,91.0,9.0,28.0,9.7
2016-02-20 23:10:00,50,20,22.133,43.09,20.79,43.29,22.0,42.09,22.193,45.86,18.7,54.44,10.69,93.123,18.1,42.73,21.7,51.463,17.89,44.7,11.067,754.617,90.667,9.333,27.5,9.6
2016-02-20 23:20:00,40,20,22.067,43.06,20.73,43.363,22.0,42.026,22.697,45.43,18.614,54.551,10.63,93.063,18.1,42.59,21.675,51.672,17.89,44.7,11.033,754.633,90.333,9.667,27.0,9.5
2016-02-20 23:30:00,30,20,22.0,43.0,20.7,43.4,21.89,42.0,23.097,45.157,18.6,54.656,10.66,93.157,18.1,42.53,21.6,51.76,17.89,44.7,11.0,754.65,90.0,10.0,26.5,9.4
2016-02-20 23:40:00,30,20,22.0,43.09,20.633,43.4,21.89,42.0,23.493,44.833,18.525,54.768,10.6,93.03,18.1,42.467,21.533,51.933,17.89,44.7,10.967,754.667,89.667,10.333,26.0,9.3
2016-02-20 23:50:00,40,0,21.927,43.163,20.6,43.4,21.83,41.96,23.76,44.233,18.5,54.79,10.567,93.03,18.1,42.4,21.533,52.0,17.89,44.73,10.933,754.683,89.333,10.667,25.5,9.2
2016-02-21 00:00:00,50,0,21.89,43.463,20.533,43.467,21.79,41.957,23.633,43.527,18.434,54.79,10.5,93.03,18.1,42.29,21.5,52.127,17.89,44.79,10.9,754.7,89.0,11.0,25.0,9.1
2016-02-21 00:10:00,50,0,21.823,43.53,20.55,43.5,21.79,42.0,23.36,43.327,18.453,54.811,10.463,93.027,18.1,42.23,21.5,52.2,18.0,44.9,10.817,754.767,89.5,10.833,31.5,9.1
2016-02-21 00:20:00,50,0,21.79,43.4,20.463,43.56,21.79,42.0,23.067,43.2,18.39,54.79,10.39,92.9,18.1,42.145,21.5,52.29,18.0,44.9,10.733,754.833,90.0,10.667,38.0,9.1
2016-02-21 00:30:00,50,0,21.79,43.4,20.39,43.5,21.79,42.0,22.86,43.2,18.39,54.79,10.36,92.9,18.1,42.06,21.5,52.363,18.0,44.967,10.65,754.9,90.5,10.5,44.5,9.1
2016-02-21 00:40:00,70,0,21.7,43.4,20.39,43.59,21.79,42.0,22.567,43.09,18.39,54.754,10.3,92.9,18.1,42.0,21.5,52.627,18.0,45.0,10.567,754.967,91.0,10.333,51.0,9.1
2016-02-21 00:50:00,40,0,21.7,43.4,20.39,43.59,21.79,42.0,22.427,43.09,18.347,54.764,10.3,92.9,18.1,41.9,21.427,52.7,18.0,45.06,10.483,755.033,91.5,10.167,57.5,9.1
2016-02-21 01:00:00,50,0,21.6,43.29,20.357,43.59,21.876,42.026,22.167,43.127,18.35,54.754,10.227,92.833,18.1,41.9,21.463,52.76,18.0,45.2,10.4,755.1,92.0,10.0,64.0,9.1
2016-02-21 01:10:00,50,0,21.6,43.29,20.29,43.59,21.89,42.0,22.033,43.26,18.319,54.726,10.19,92.8,18.1,41.863,21.39,52.7,18.0,45.26,10.4,755.2,92.0,9.833,63.667,9.117
2016-02-21 01:20:00,40,0,21.6,43.29,20.29,43.7,21.89,42.0,21.857,43.29,18.29,54.7,10.19,92.8,18.1,41.79,21.39,52.7,18.0,45.29,10.4,755.3,92.0,9.667,63.333,9.133
2016-02-21 01:30:00,40,0,21.6,43.29,20.23,43.627,21.89,42.0,21.73,43.363,18.29,54.7,10.245,92.85,18.167,41.79,21.39,52.7,18.0,45.363,10.4,755.4,92.0,9.5,63.0,9.15
2016-02-21 01:40:00,50,0,21.533,43.29,20.2,43.627,21.89,42.051,21.567,43.463,18.29,54.7,10.3,92.8,18.1,41.79,21.39,52.76,18.0,45.4,10.4,755.5,92.0,9.333,62.667,9.167
2016-02-21 01:50:00,60,0,21.5,43.29,20.2,43.7,21.89,42.09,21.5,43.59,18.29,54.7,10.3,92.8,18.167,41.7,21.323,52.7,18.0,45.467,10.4,755.6,92.0,9.167,62.333,9.183
2016-02-21 02:00:00,50,0,21.5,43.29,20.167,43.7,21.89,42.09,21.29,43.627,18.2,54.554,10.3,92.69,18.1,41.7,21.26,52.79,18.067,45.56,10.4,755.7,92.0,9.0,62.0,9.2
2016-02-21 02:10:00,40,0,21.463,43.26,20.1,43.7,21.89,42.054,21.23,43.7,18.2,54.5,10.3,92.69,18.167,41.7,21.2,52.863,18.0,45.5,10.35,755.717,92.5,8.833,61.833,9.217
2016-02-21 02:20:00,50,0,21.39,43.2,20.1,43.79,21.89,42.0,21.1,43.745,18.2,54.5,10.19,92.59,18.167,41.7,21.2,53.127,18.0,45.59,10.3,755.733,93.0,8.667,61.667,9.233
2016-02-21 02:30:00,40,0,21.39,43.2,20.1,43.79,21.89,42.0,21.0,43.79,18.2,54.5,10.19,92.657,18.133,41.7,21.133,53.26,18.0,45.59,10.25,755.75,93.5,8.5,61.5,9.25
2016-02-21 02:40:00,20,0,21.39,43.2,20.067,43.79,21.89,42.0,20.927,43.863,18.2,54.46,10.19,92.69,18.2,41.7,21.1,53.495,18.0,45.59,10.2,755.767,94.0,8.333,61.333,9.267
2016-02-21 02:50:00,20,0,21.39,43.2,20.0,43.79,21.89,42.0,20.857,43.967,18.2,54.4,10.13,92.69,18.2,41.7,21.1,54.067,18.0,45.59,10.15,755.783,94.5,8.167,61.167,9.283
2016-02-21 03:00:00,40,0,21.323,43.26,20.0,43.827,21.89,42.0,20.73,43.967,18.2,54.4,10.16,92.69,18.133,41.627,21.1,54.333,18.067,45.663,10.1,755.8,95.0,8.0,61.0,9.3
2016-02-21 03:10:00,50,0,21.29,43.29,20.0,43.9,21.89,42.0,20.667,44.06,18.2,54.4,10.16,92.69,18.2,41.59,21.1,54.657,18.0,45.663,10.1,755.85,95.0,8.167,57.167,9.317
2016-02-21 03:20:00,60,0,21.29,43.29,19.945,43.9,21.89,42.018,20.6,44.06,18.2,54.4,10.19,92.657,18.2,41.663,21.1,54.863,18.05,45.745,10.1,755.9,95.0,8.333,53.333,9.333
2016-02-21 03:30:00,50,0,21.29,43.29,19.89,43.933,21.89,42.09,20.567,44.09,18.143,54.384,10.19,92.657,18.2,41.7,21.067,55.127,18.1,45.79,10.1,755.95,95.0,8.5,49.5,9.35
2016-02-21 03:40:00,40,0,21.29,43.29,19.89,44.0,21.89,42.09,20.5,44.163,18.12,54.312,10.19,92.59,18.2,41.7,21.0,55.26,18.033,45.73,10.1,756.0,95.0,8.667,45.667,9.367
2016-02-21 03:50:00,40,0,21.26,43.26,19.89,44.03,21.89,42.09,20.463,44.26,18.171,54.353,10.19,92.59,18.2,41.7,21.0,55.29,18.033,45.73,10.1,756.05,95.0,8.833,41.833,9.383
2016-02-21 04:00:00,50,0,21.2,43.26,19.823,44.03,21.89,42.09,20.39,44.26,18.162,54.331,10.263,92.627,18.2,41.663,21.0,55.23,18.1,45.863,10.1,756.1,95.0,9.0,38.0,9.4
2016-02-21 04:10:00,50,0,21.2,43.29,19.79,44.0,21.89,42.09,20.29,44.29,18.2,54.29,10.19,92.5,18.2,41.59,21.0,55.2,18.1,45.9,10.1,756.117,95.0,8.833,41.0,9.4
2016-02-21 04:20:00,50,0,21.2,43.29,19.79,44.06,21.89,42.156,20.29,44.363,18.143,54.29,10.16,92.53,18.2,41.663,21.0,55.127,18.1,45.967,10.1,756.133,95.0,8.667,44.0,9.4
2016-02-21 04:30:00,50,0,21.1,43.29,19.79,44.09,21.89,42.137,20.26,44.4,18.1,54.29,10.145,92.59,18.2,41.663,21.0,55.06,18.1,46.0,10.1,756.15,95.0,8.5,47.0,9.4
2016-02-21 04:40:00,50,0,21.1,43.363,19.79,44.163,21.89,42.2,20.2,44.4,18.1,54.226,10.1,92.59,18.2,41.59,21.0,55.06,18.1,46.0,10.1,756.167,95.0,8.333,50.0,9.4
2016-02-21 04:50:00,50,0,21.1,43.4,19.7,44.2,21.89,42.121,20.167,44.4,18.1,54.2,10.1,92.53,18.2,41.663,20.89,55.2,18.1,46.09,10.1,756.183,95.0,8.167,53.0,9.4
2016-02-21 05:00:00,40,0,21.1,43.4,19.7,44.26,21.89,42.09,20.1,44.467,18.1,54.2,10.1,92.53,18.133,41.7,20.89,55.2,18.1,46.09,10.1,756.2,95.0,8.0,56.0,9.4
2016-02-21 05:10:00,50,0,21.1,43.4,19.7,44.29,21.89,42.09,20.1,44.53,18.1,54.2,10.19,92.5,18.2,41.7,20.89,55.327,18.1,46.2,10.1,756.233,94.833,8.0,50.0,9.367
2016-02-21 05:20:00,40,0,21.0,43.4,19.7,44.29,21.89,42.09,20.033,44.53,18.1,54.169,10.19,92.5,18.2,41.7,20.89,55.4,18.1,46.2,10.1,756.267,94.667,8.0,44.0,9.333
2016-02-21 05:30:00,40,0,21.0,43.4,19.667,44.29,21.89,42.169,20.0,44.5,18.1,54.156,10.19,92.5,18.133,41.7,20.89,55.4,18.167,46.23,10.1,756.3,94.5,8.0,38.0,9.3
2016-02-21 05:40:00,50,0,21.0,43.433,19.667,44.363,21.956,42.156,19.89,44.53,18.1,54.09,10.19,92.5,18.2,41.7,20.89,55.4,18.1,46.29,10.1,756.333,94.333,8.0,32.0,9.267
2016-02-21 05:50:00,60,0,21.0,43.5,19.6,44.4,21.89,42.153,19.89,44.59,18.1,54.09,10.19,92.5,18.2,41.7,20.89,55.26,18.2,46.327,10.1,756.367,94.167,8.0,26.0,9.233
2016-02-21 06:00:00,30,0,21.0,43.5,19.6,44.4,21.89,42.2,19.89,44.59,18.1,54.09,10.19,92.433,18.133,41.7,20.815,55.095,18.133,46.4,10.1,756.4,94.0,8.0,20.0,9.2
2016-02-21 06:10:00,30,0,21.0,43.5,19.6,44.433,21.89,42.121,19.89,44.59,18.1,54.09,10.19,92.367,18.2,41.7,20.79,54.933,18.2,46.4,10.167,756.367,93.333,8.0,23.333,9.15
2016-02-21 06:20:00,20,0,20.963,43.5,19.6,44.5,21.89,42.2,19.823,44.627,18.071,54.013,10.263,92.3,18.2,41.663,20.79,54.76,18.2,46.475,10.233,756.333,92.667,8.0,26.667,9.1
2016-02-21 06:30:00,40,0,20.89,43.5,19.6,44.5,21.89,42.2,19.823,44.627,18.08,53.98,10.33,92.263,18.2,41.59,20.79,54.627,18.2,46.5,10.3,756.3,92.0,8.0,30.0,9.05
2016-02-21 06:40:00,50,0,20.89,43.53,19.525,44.5,21.84,42.159,19.79,44.59,18.071,53.971,10.39,92.063,18.2,41.59,20.79,54.59,18.2,46.53,10.367,756.267,91.333,8.0,33.333,9.0
2016-02-21 06:50:00,40,0,20.89,43.59,19.5,44.56,21.79,42.2,19.79,44.59,18.0,53.9,10.39,91.593,18.167,41.59,20.79,54.53,18.2,46.59,10.433,756.233,90.667,8.0,36.667,8.95
2016-02-21 07:00:00,50,0,20.89,43.59,19.5,44.53,21.79,42.153,19.7,44.59,18.029,53.866,10.463,91.333,18.167,41.59,20.79,54.4,18.2,46.59,10.5,756.2,90.0,8.0,40.0,8.9
2016-02-21 07:10:00,40,0,20.823,43.53,19.5,44.59,21.79,42.134,19.7,44.59,18.0,53.79,10.463,91.06,18.2,41.59,20.79,54.4,18.2,46.663,10.533,756.2,89.667,8.167,40.0,8.867
2016-02-21 07:20:00,50,0,20.79,43.5,19.5,44.59,21.79,42.2,19.7,44.7,18.043,53.837,10.39,91.0,18.133,41.53,20.79,54.26,18.2,46.7,10.567,756.2,89.333,8.333,40.0,8.833
2016-02-21 07:30:00,60,0,20.79,43.56,19.5,44.59,21.79,42.2,19.7,44.7,18.04,53.834,10.39,91.09,18.167,41.5,20.73,54.2,18.2,46.7,10.6,756.2,89.0,8.5,40.0,8.8
2016-02-21 07:40:00,50,0,20.79,43.59,19.5,44.7,21.861,42.226,19.667,44.663,18.057,53.793,10.427,91.0,18.167,41.5,20.76,54.2,18.2,46.7,10.633,756.2,88.667,8.667,40.0,8.767
2016-02-21 07:50:00,40,0,20.79,43.59,19.5,44.7,21.89,42.236,19.6,44.59,18.02,53.718,10.5,90.867,18.133,41.5,20.7,54.2,18.2,46.76,10.667,756.2,88.333,8.833,40.0,8.733
2016-02-21 08:00:00,40,0,20.79,43.59,19.463,44.663,21.89,42.277,19.6,44.627,18.029,53.647,10.6,90.493,18.2,41.5,20.7,54.163,18.2,46.79,10.7,756.2,88.0,9.0,40.0,8.7
2016-02-21 08:10:00,50,0,20.768,43.59,19.39,44.59,21.89,42.2,19.6,44.7,18.062,53.692,10.6,90.1,18.2,41.5,20.7,54.09,18.2,46.863,10.683,756.25,88.167,9.0,40.0,8.717
2016-02-21 08:20:00,40,0,20.7,43.59,19.39,44.627,21.89,42.2,19.6,44.7,18.0,53.59,10.6,89.593,18.2,41.5,20.7,53.967,18.26,47.06,10.667,756.3,88.333,9.0,40.0,8.733
2016-02-21 08:30:00,50,0,20.7,43.627,19.39,44.627,21.79,42.2,19.6,44.7,18.0,53.577,10.66,89.333,18.2,41.5,20.7,53.9,18.26,47.06,10.65,756.35,88.5,9.0,40.0,8.75
2016-02-21 08:40:00,40,0,20.7,43.7,19.39,44.7,21.79,42.2,19.5,44.7,18.0,53.5,10.69,89.19,18.2,41.5,20.7,53.79,18.23,47.03,10.633,756.4,88.667,9.0,40.0,8.767
2016-02-21 08:50:00,50,10,20.7,43.8,19.39,44.7,21.79,42.2,19.5,44.73,18.0,53.5,10.69,89.263,18.2,41.567,20.7,53.79,18.29,47.223,10.617,756.45,88.833,9.0,40.0,8.783
2016-02-21 09:00:00,90,0,20.7,44.06,19.39,44.827,21.726,42.096,19.5,44.863,18.0,53.356,10.66,89.433,18.133,41.833,20.667,53.527,18.29,47.2,10.6,756.5,89.0,9.0,40.0,8.8
2016-02-21 09:10:00,50,0,20.7,44.427,19.39,44.967,21.7,42.0,19.5,44.933,18.071,53.277,10.6,89.56,18.1,42.127,20.6,53.327,18.29,47.2,10.6,756.533,89.167,8.833,38.167,8.833
2016-02-21 09:20:00,30,0,20.7,44.7,19.39,45.157,21.643,41.896,19.427,45.0,18.02,53.156,10.567,89.897,18.1,42.333,20.6,53.09,18.29,47.2,10.6,756.567,89.333,8.667,36.333,8.867
2016-02-21 09:30:00,10,10,20.7,44.723,19.39,45.29,21.6,41.92,19.39,45.067,18.029,53.057,10.5,90.297,18.1,42.567,20.533,53.0,18.29,47.2,10.6,756.6,89.5,8.5,34.5,8.9
2016-02-21 09:40:00,40,20,20.7,44.59,19.39,45.5,21.529,42.0,19.39,45.2,18.06,53.054,10.6,90.467,18.1,42.7,20.6,52.933,18.29,47.2,10.6,756.633,89.667,8.333,32.667,8.933
2016-02-21 09:50:00,60,20,20.7,44.79,19.39,45.568,21.456,41.96,19.427,45.36,18.057,53.0,10.66,90.467,18.1,42.845,20.5,52.9,18.29,47.2,10.6,756.667,89.833,8.167,30.833,8.967
2016-02-21 10:00:00,170,30,20.7,44.79,19.39,45.59,21.39,41.986,19.567,45.693,18.04,52.98,10.8,90.167,18.1,43.0,20.5,52.9,18.29,47.26,10.6,756.7,90.0,8.0,29.0,9.0
2016-02-21 10:10:00,150,20,20.7,44.79,19.463,45.59,21.39,42.0,20.13,45.863,18.029,52.929,10.86,89.833,18.1,43.0,20.5,52.79,18.29,47.29,10.683,756.667,89.667,8.167,30.833,9.033
2016-02-21 10:20:00,70,30,20.7,44.79,19.463,45.59,21.39,42.0,20.463,45.463,18.0,52.9,10.89,89.397,18.1,43.09,20.5,52.73,18.29,47.363,10.767,756.633,89.333,8.333,32.667,9.067
2016-02-21 10:30:00,60,30,20.7,44.7,19.39,45.59,21.39,42.0,20.5,45.327,18.0,52.9,10.998,89.115,18.1,43.163,20.5,52.7,18.29,47.433,10.85,756.6,89.0,8.5,34.5,9.1
2016-02-21 10:40:00,60,30,20.7,44.76,19.463,45.663,21.39,42.0,20.5,45.467,18.0,52.9,11.1,89.09,18.1,43.23,20.5,52.7,18.357,47.56,10.933,756.567,88.667,8.667,36.333,9.133
2016-02-21 10:50:00,60,20,20.7,44.7,19.5,45.59,21.39,41.95,20.567,45.627,18.06,52.9,11.3,88.59,18.1,43.29,20.5,52.79,18.307,47.59,11.017,756.533,88.333,8.833,38.167,9.167
2016-02-21 11:00:00,60,30,20.7,44.76,19.567,45.59,21.39,41.9,20.5,45.627,18.08,52.878,11.364,88.211,18.1,43.4,20.5,52.93,18.29,47.59,11.1,756.5,88.0,9.0,40.0,9.2
2016-02-21 11:10:00,60,20,20.7,44.73,19.6,45.59,21.39,41.967,20.5,45.7,18.0,52.79,11.39,87.36,18.1,43.467,20.5,53.03,18.357,47.59,11.067,756.517,88.667,8.833,44.0,9.267
2016-02-21 11:20:00,80,20,20.7,44.79,19.667,45.663,21.39,41.933,20.5,45.627,18.06,52.856,11.406,87.499,18.1,43.53,20.5,53.223,18.357,47.5,11.033,756.533,89.333,8.667,48.0,9.333
2016-02-21 11:30:00,80,20,20.7,44.93,19.73,45.7,21.39,42.0,20.5,45.627,18.057,52.79,11.5,87.656,18.1,43.59,20.6,53.26,18.29,47.5,11.0,756.55,90.0,8.5,52.0,9.4
2016-02-21 11:40:00,80,20,20.7,45.0,19.79,45.627,21.427,42.127,20.675,45.82,18.48,60.332,11.421,87.529,18.1,43.627,20.667,53.2,18.29,47.462,10.967,756.567,90.667,8.333,56.0,9.467
