date,appliances,lights,t1,rh_1,t2,rh_2,t3,rh_3,t4,rh_4,t5,rh_5,t6,rh_6,t7,rh_7,t8,rh_8,t9,rh_9,t_out,press_mm_hg,rh_out,windspeed,visibility,tdewpoint
2016-01-31 17:00:00,151.667,11.667,22.139,43.851,21.578,42.703,21.611,44.749,19.5,47.446,17.81,53.44,9.413,99.9,19.019,46.777,21.291,52.0,16.78,47.67,9.725,751.508,95.75,6.167,28.917,9.058
2016-01-31 18:00:00,315.0,35.0,22.392,44.94,21.904,43.07,21.7,45.553,19.787,49.218,17.882,54.322,10.583,99.9,19.134,48.058,21.665,52.679,16.79,48.731,11.017,752.217,92.75,6.25,33.75,9.908
2016-01-31 19:00:00,118.333,25.0,22.686,47.173,22.16,44.098,21.735,46.793,19.95,49.896,17.99,55.191,11.187,99.9,18.93,48.383,21.695,52.244,16.834,49.608,11.683,752.925,91.417,7.583,24.583,10.325
2016-01-31 20:00:00,153.333,25.0,22.859,46.109,22.194,43.961,21.886,46.596,19.868,50.47,19.423,77.198,11.34,99.9,19.036,49.359,21.767,52.849,16.986,50.6,11.675,753.433,93.25,7.417,39.833,10.583
2016-01-31 21:00:00,100.0,15.0,22.963,46.175,22.044,44.859,21.89,46.622,19.806,50.536,21.192,73.98,11.391,99.9,19.187,50.067,21.806,53.103,17.1,50.908,11.583,754.067,94.167,8.0,45.333,10.658
2016-01-31 22:00:00,70.0,11.667,22.787,46.372,21.799,45.6,21.835,46.691,19.537,50.057,20.426,56.664,11.537,99.9,19.038,49.997,21.894,53.109,17.143,51.222,11.533,754.592,94.25,8.0,30.75,10.642
2016-01-31 23:00:00,38.333,10.0,22.434,46.374,21.473,45.898,21.708,46.488,19.346,49.798,20.189,53.758,11.34,99.9,18.999,49.654,21.844,54.104,17.25,51.512,11.383,755.208,95.167,8.0,36.333,10.617
2016-02-01 00:00:00,45.0,13.333,22.14,46.583,21.218,46.286,21.645,46.456,19.22,49.584,19.984,53.024,11.402,99.9,19.03,50.246,21.685,55.842,17.324,51.851,11.5,755.833,92.75,8.417,32.417,10.292
2016-02-01 01:00:00,46.667,10.0,21.904,47.05,21.026,46.559,21.725,46.488,19.111,49.467,19.837,52.589,11.33,99.9,19.027,50.082,21.556,57.142,17.379,51.944,11.375,756.467,91.417,8.167,33.333,10.0
2016-02-01 02:00:00,38.333,11.667,21.719,46.966,20.792,46.691,21.72,46.5,18.999,49.302,19.746,52.297,11.31,99.9,19.0,50.26,21.332,58.079,17.404,52.1,11.2,756.95,91.583,7.417,40.25,9.917
2016-02-01 03:00:00,48.333,11.667,21.562,47.012,20.661,46.897,21.683,46.584,18.921,49.29,19.647,52.189,10.949,99.9,19.033,50.889,21.231,58.708,17.506,52.619,10.992,757.633,92.667,7.167,62.583,9.842
2016-02-01 04:00:00,45.0,11.667,21.391,47.123,20.528,47.147,21.685,46.688,18.868,49.27,19.584,52.2,10.908,99.9,19.051,51.192,21.127,58.22,17.6,52.833,10.867,758.225,92.917,6.833,62.417,9.733
2016-02-01 05:00:00,46.667,11.667,21.275,47.29,20.37,47.271,21.633,46.708,18.796,49.205,19.49,52.183,10.879,99.9,19.042,51.086,20.981,57.542,17.6,52.9,10.892,758.567,91.667,7.167,60.5,9.583
2016-02-01 06:00:00,36.667,11.667,21.15,47.357,20.25,47.376,21.633,46.782,18.73,49.2,19.399,52.011,10.603,99.9,19.07,50.954,20.843,57.333,17.686,53.038,10.475,758.925,94.0,6.0,43.667,9.533
2016-02-01 07:00:00,163.333,15.0,21.033,47.851,20.178,47.477,21.561,46.802,18.721,49.256,19.298,52.842,10.5,99.798,19.1,50.649,20.765,56.911,17.71,53.14,10.425,759.225,91.917,6.417,24.167,9.133
2016-02-01 08:00:00,93.333,15.0,21.0,48.163,20.117,47.591,21.457,46.657,20.016,49.036,19.11,54.018,10.761,95.251,19.056,49.995,20.591,55.055,17.7,52.784,10.767,759.525,85.667,7.833,22.583,8.442
2016-02-01 09:00:00,115.0,15.0,21.1,47.528,20.383,46.82,21.42,46.416,19.804,48.361,19.399,66.226,11.05,86.731,19.014,48.646,20.379,53.064,17.755,52.063,11.042,759.825,79.333,8.583,22.417,7.55
2016-02-01 10:00:00,75.0,18.333,21.152,45.58,20.467,44.713,21.268,45.135,19.528,47.985,19.517,61.201,11.388,80.368,19.207,47.424,20.224,51.813,17.79,51.347,11.142,760.083,76.583,8.0,23.417,7.117
2016-02-01 11:00:00,355.0,11.667,21.707,45.199,21.306,44.066,21.438,45.819,19.463,48.113,20.107,50.626,11.681,77.721,19.039,45.598,20.091,51.179,17.79,50.636,11.242,760.242,76.417,8.0,24.833,7.125
2016-02-01 12:00:00,286.667,11.667,22.29,45.886,21.962,43.45,22.983,48.594,19.567,48.902,20.607,48.376,11.933,72.984,18.928,44.698,19.995,50.729,17.715,49.988,11.3,760.175,76.583,8.833,31.833,7.258
2016-02-01 13:00:00,331.667,10.0,22.8,44.883,22.352,43.039,23.204,47.121,19.544,48.896,20.965,47.597,11.902,72.729,18.883,44.329,19.89,50.409,17.7,49.53,11.342,759.958,76.417,9.583,35.0,7.325
2016-02-01 14:00:00,276.667,11.667,23.197,45.584,22.729,42.913,24.14,47.224,19.516,49.192,21.251,46.828,12.078,73.418,18.882,44.268,19.828,50.236,17.7,49.307,11.483,759.775,77.417,8.583,33.0,7.625
2016-02-01 15:00:00,396.667,10.0,23.369,44.899,22.818,42.234,24.484,46.628,19.812,50.204,21.386,46.467,12.317,74.902,18.883,44.5,19.79,50.324,17.7,49.28,11.392,759.767,80.5,8.833,33.333,8.092
2016-02-01 16:00:00,235.0,10.0,23.522,45.21,22.896,42.345,25.083,45.786,19.917,50.391,21.527,46.563,11.735,79.376,18.886,44.772,19.749,50.521,17.72,49.421,11.183,759.958,82.75,10.0,30.667,8.375
2016-02-01 17:00:00,263.333,11.667,23.887,48.887,23.089,43.057,25.281,45.081,19.837,49.54,21.748,47.942,11.625,78.022,18.886,44.757,19.813,50.956,17.735,49.483,11.342,759.942,79.75,9.583,40.0,7.992
2016-02-01 18:00:00,185.0,13.333,24.033,46.89,23.2,43.623,24.852,45.03,19.71,48.566,21.268,49.706,11.538,76.492,18.882,44.492,20.521,51.711,17.77,49.306,11.15,760.0,80.5,9.0,40.0,7.908
2016-02-01 19:00:00,226.667,23.333,24.061,48.968,23.167,43.988,24.317,45.308,19.7,48.819,20.788,50.784,11.163,80.093,18.817,44.428,20.93,51.117,17.79,49.171,10.717,759.917,84.833,9.0,40.0,8.283
2016-02-01 20:00:00,166.667,38.333,23.933,46.652,22.997,44.107,24.065,45.614,20.79,49.938,21.201,65.349,10.897,84.629,18.816,44.648,21.045,52.177,17.79,49.29,10.475,759.8,88.083,9.0,49.167,8.567
2016-02-01 21:00:00,101.667,23.333,23.697,45.259,22.721,43.815,23.653,44.816,21.044,48.954,21.038,78.039,10.656,89.316,18.805,44.972,21.078,54.106,17.79,49.364,10.3,759.8,91.417,9.0,54.5,8.883
2016-02-01 22:00:00,110.0,21.667,23.417,44.978,22.474,43.857,23.38,44.792,21.617,48.438,20.634,69.453,10.271,95.706,18.801,45.362,21.063,54.503,17.796,49.619,10.217,759.8,92.833,9.0,52.333,9.083
2016-02-01 23:00:00,53.333,21.667,23.127,45.078,22.213,44.14,23.255,45.141,21.622,48.673,20.405,63.14,10.125,99.134,18.794,45.597,21.04,55.177,17.89,50.19,10.142,759.717,94.417,9.0,62.75,9.283
2016-02-02 00:00:00,61.667,21.667,22.831,45.369,21.95,44.511,23.25,45.307,21.5,48.964,20.251,61.641,10.202,99.866,18.801,45.782,20.875,55.8,17.89,50.634,10.242,759.6,95.0,8.167,53.5,9.442
2016-02-02 01:00:00,50.0,5.0,22.65,45.712,21.729,44.918,23.29,45.519,21.402,48.954,20.142,60.392,10.226,99.9,18.797,45.955,20.826,56.669,17.963,51.269,10.217,759.558,95.417,6.583,49.25,9.5
2016-02-02 02:00:00,45.0,0.0,22.51,45.869,21.589,45.297,23.29,45.708,20.962,48.839,20.031,59.68,10.19,99.9,18.808,46.094,20.829,56.552,18.0,51.696,10.267,759.458,94.333,6.833,50.5,9.417
2016-02-02 03:00:00,46.667,0.0,22.346,45.922,21.427,45.499,23.235,45.844,20.638,48.933,19.952,59.257,10.19,99.9,18.81,46.216,20.796,56.272,18.1,52.176,10.292,759.275,94.917,5.917,41.25,9.508
2016-02-02 04:00:00,45.0,0.0,22.198,46.01,21.276,45.702,23.2,45.972,20.427,49.06,19.874,58.901,10.14,99.9,18.808,46.289,20.79,56.248,18.161,52.362,9.792,759.017,97.333,4.667,51.333,9.342
2016-02-02 05:00:00,43.333,0.0,22.089,46.153,21.182,45.785,23.2,46.103,20.26,49.2,19.792,58.591,9.598,99.9,18.796,46.147,20.785,56.053,18.2,52.5,9.417,758.733,94.583,6.583,63.833,8.575
2016-02-02 06:00:00,46.667,0.0,21.933,46.098,21.039,45.827,23.181,46.22,20.144,49.188,19.764,58.358,9.342,99.9,18.799,45.969,20.711,56.224,18.235,52.598,9.383,758.375,91.917,6.0,54.583,8.15
2016-02-02 07:00:00,55.0,25.0,21.818,46.21,20.908,45.974,23.089,46.096,20.088,49.276,19.703,58.26,9.063,99.9,18.79,45.727,20.709,56.273,18.3,52.621,9.333,758.117,89.0,6.0,49.167,7.633
2016-02-02 08:00:00,123.333,35.0,21.745,46.524,20.804,46.083,22.718,44.931,20.816,49.254,19.638,58.193,8.82,99.867,18.79,45.452,20.571,54.539,18.29,52.444,8.892,757.875,91.5,6.0,62.0,7.608
2016-02-02 09:00:00,63.333,21.667,21.72,47.626,20.71,46.031,22.328,44.782,21.009,48.142,19.604,56.651,8.833,99.9,18.751,45.206,20.448,53.098,18.28,51.785,8.642,757.533,95.833,6.0,53.667,8.025
2016-02-02 10:00:00,66.667,25.0,21.75,47.851,20.936,46.039,22.372,45.05,21.011,48.252,19.568,56.387,9.049,99.9,18.713,45.195,20.313,52.305,18.256,51.032,8.825,757.258,97.0,6.0,50.75,8.325
2016-02-02 11:00:00,81.667,23.333,21.78,47.129,21.213,45.606,22.39,45.22,21.122,48.454,19.515,56.03,9.369,99.9,18.711,45.311,20.228,51.921,18.2,50.595,8.833,757.117,96.167,5.583,62.583,8.208
2016-02-02 12:00:00,58.333,31.667,21.822,47.153,21.385,45.357,22.379,45.456,21.24,48.76,19.5,55.79,9.029,99.647,18.706,45.163,20.138,51.562,18.2,50.414,8.475,756.833,95.0,5.417,62.417,7.717
2016-02-02 13:00:00,58.333,5.0,21.885,47.862,21.275,45.47,22.414,45.689,21.066,47.495,19.5,56.035,8.761,99.18,18.71,44.619,20.1,51.035,18.2,50.02,8.258,756.392,95.0,5.583,46.333,7.558
2016-02-02 14:00:00,106.667,1.667,21.807,49.156,21.2,46.641,22.374,46.085,20.729,47.414,19.465,56.047,8.538,99.123,18.713,44.164,20.019,50.524,18.296,50.541,7.908,756.142,93.333,5.417,23.0,6.917
2016-02-02 15:00:00,60.0,3.333,21.79,48.89,21.133,46.642,22.329,46.329,20.521,47.048,19.611,54.769,7.78,98.964,18.7,43.403,19.932,50.063,18.488,51.129,7.5,756.2,90.167,6.417,30.083,5.975
2016-02-02 16:00:00,65.0,1.667,21.694,48.782,21.033,46.35,22.254,46.794,20.34,46.328,19.7,53.173,7.601,98.811,18.7,42.81,19.865,49.458,18.378,49.68,7.417,756.283,90.25,6.167,40.0,5.883
2016-02-02 17:00:00,66.667,11.667,21.611,47.207,21.039,45.026,22.056,46.161,20.21,46.009,19.804,50.522,7.377,98.614,18.68,42.49,19.831,49.179,18.29,48.562,7.3,756.608,91.167,5.0,40.0,5.917
2016-02-02 18:00:00,261.667,26.667,21.699,46.697,21.277,44.119,22.09,45.899,20.407,46.318,20.042,48.824,6.792,98.081,18.603,41.998,20.408,49.508,18.235,47.808,7.217,757.192,87.083,5.417,40.0,5.217
2016-02-02 19:00:00,125.0,21.667,22.007,52.476,21.602,45.41,22.067,46.56,20.721,45.987,20.427,57.55,5.929,96.607,18.6,41.2,20.783,48.959,18.2,47.018,6.933,757.683,82.167,6.0,35.417,4.067
2016-02-02 20:00:00,98.333,30.0,22.315,47.534,22.024,44.78,22.1,46.364,21.413,45.858,21.925,87.697,5.445,96.32,18.6,40.47,20.872,48.811,18.133,46.181,6.575,757.925,81.417,6.0,28.167,3.558
2016-02-02 21:00:00,98.333,23.333,22.385,45.72,21.973,43.796,22.02,45.889,21.346,44.816,20.875,88.194,5.092,95.94,18.581,39.904,21.231,48.788,18.078,45.498,6.067,758.225,84.083,5.167,26.583,3.5
2016-02-02 22:00:00,90.0,23.333,22.247,44.834,21.708,43.004,21.85,45.566,21.368,44.69,20.387,72.759,4.726,95.878,18.509,39.832,21.404,48.5,18.011,45.095,5.725,758.442,86.583,4.417,26.833,3.583
2016-02-02 23:00:00,53.333,21.667,22.009,44.594,21.457,42.802,21.675,45.414,21.414,45.526,20.094,69.696,4.686,96.172,18.533,40.652,21.644,51.081,18.068,46.189,5.692,758.5,85.583,5.417,33.0,3.408
2016-02-03 00:00:00,60.0,23.333,21.75,44.581,21.186,42.707,21.637,45.407,21.5,45.802,19.952,67.266,4.342,95.672,18.546,41.006,21.435,51.968,18.089,46.953,5.233,758.5,83.75,5.167,40.0,2.667
2016-02-03 01:00:00,65.0,1.667,21.556,44.386,20.986,42.525,21.622,45.398,21.417,45.659,19.817,65.789,3.918,94.309,18.524,41.11,21.283,51.703,18.1,47.498,4.708,758.5,83.25,4.0,40.0,2.075
2016-02-03 02:00:00,65.0,0.0,21.421,43.982,20.814,42.338,21.675,45.337,21.089,45.545,19.731,64.591,3.522,94.316,18.504,41.077,21.072,51.699,18.1,48.048,4.383,758.375,86.667,4.0,35.0,2.275
2016-02-03 03:00:00,48.333,0.0,21.28,43.882,20.667,42.339,21.846,45.565,20.868,45.565,19.62,63.509,3.804,95.628,18.5,41.083,20.991,52.815,18.1,48.708,4.5,758.075,89.0,4.417,33.0,2.842
2016-02-03 04:00:00,60.0,0.0,21.15,43.79,20.533,42.363,21.892,45.812,20.687,45.472,19.542,62.714,3.756,95.769,18.5,41.045,20.908,52.771,18.133,49.206,4.625,757.817,89.417,4.583,35.417,3.067
2016-02-03 05:00:00,58.333,0.0,21.017,43.715,20.392,42.4,21.976,45.911,20.528,45.375,19.444,62.013,3.89,95.904,18.5,41.036,20.869,52.249,18.2,49.577,4.675,757.658,89.583,4.0,33.583,3.092
2016-02-03 06:00:00,56.667,0.0,20.891,43.688,20.265,42.357,22.022,45.93,20.403,45.302,19.374,61.483,4.207,96.36,18.466,40.969,20.748,51.766,18.2,49.851,4.5,757.683,89.833,3.583,40.0,2.925
2016-02-03 07:00:00,66.667,10.0,20.79,43.993,20.183,42.485,21.988,45.951,20.346,45.414,19.296,60.956,4.445,96.506,18.418,40.914,20.656,51.566,18.265,49.891,4.292,757.967,91.417,3.0,35.417,2.975
2016-02-03 08:00:00,160.0,13.333,20.79,44.684,20.117,42.627,21.709,44.909,20.427,44.983,19.238,58.888,4.015,95.578,18.328,39.616,20.427,49.33,18.26,48.928,3.958,758.45,90.333,3.417,29.0,2.508
2016-02-03 09:00:00,176.667,6.667,21.107,44.034,20.622,41.524,21.608,44.496,21.829,43.768,19.168,57.068,3.415,94.215,18.29,38.479,20.234,47.27,18.27,48.797,4.067,759.05,85.917,4.0,29.0,1.892
2016-02-03 10:00:00,253.333,0.0,21.656,43.078,21.496,40.942,21.707,44.107,22.462,42.623,19.118,56.242,3.986,91.254,18.357,37.342,20.196,45.836,18.369,48.096,4.717,759.567,79.25,4.833,29.0,1.35
2016-02-03 11:00:00,208.333,0.0,22.094,43.733,21.75,41.964,21.827,43.88,22.409,42.21,19.1,55.438,5.046,79.061,18.588,36.058,20.226,44.226,18.506,46.744,5.55,759.883,71.083,6.833,33.583,0.625
2016-02-03 12:00:00,145.0,0.0,22.341,45.586,21.642,42.67,21.89,44.334,22.2,41.521,19.1,55.329,6.176,67.763,19.028,34.936,20.397,42.29,18.6,45.997,6.192,760.083,65.75,8.0,40.0,0.142
2016-02-03 13:00:00,91.667,1.667,22.578,43.661,21.498,42.181,21.961,44.642,21.849,40.318,19.091,55.096,6.683,58.765,19.252,33.828,20.587,41.166,18.611,45.072,6.392,760.117,64.417,7.167,40.0,0.117
2016-02-03 14:00:00,203.333,20.0,22.486,42.718,21.193,41.937,21.927,44.631,21.71,40.63,19.041,54.68,5.467,83.195,19.08,33.93,21.028,42.685,18.6,44.366,5.6,760.333,74.167,6.0,40.0,1.208
2016-02-03 15:00:00,135.0,11.667,22.304,43.019,21.039,42.192,21.887,44.49,21.701,40.756,19.006,54.347,5.359,89.173,19.005,34.69,21.427,43.521,18.611,45.264,4.983,760.967,84.083,6.0,40.0,2.483
2016-02-03 16:00:00,320.0,13.333,22.056,43.217,20.871,42.442,22.115,45.923,21.482,40.897,19.0,54.373,5.798,80.906,18.888,34.972,21.726,44.1,18.611,45.487,5.183,761.45,80.0,6.0,40.0,1.983
2016-02-03 17:00:00,205.0,33.333,21.846,44.346,20.7,43.386,23.317,46.107,21.47,41.125,18.956,54.609,5.717,76.821,18.771,35.023,21.829,43.863,18.533,44.286,5.342,762.133,80.0,5.167,40.0,2.1
2016-02-03 18:00:00,280.0,23.333,22.005,46.393,20.984,43.221,22.969,43.884,21.491,40.338,18.89,53.887,5.56,75.486,18.684,35.159,22.119,42.995,18.42,43.221,5.358,762.892,80.0,4.0,40.0,2.1
2016-02-03 19:00:00,131.667,18.333,22.403,48.074,21.512,43.877,22.794,44.684,21.507,42.306,18.89,54.277,5.52,75.301,18.602,35.268,22.222,42.764,18.39,42.767,5.217,763.508,80.417,3.583,40.0,2.058
2016-02-03 20:00:00,131.667,13.333,22.622,43.529,21.815,42.58,22.65,44.182,21.45,41.808,19.149,60.208,4.985,78.388,18.594,35.348,22.232,42.81,18.296,42.158,5.017,764.092,81.833,3.0,40.0,2.083
2016-02-03 21:00:00,118.333,3.333,22.7,42.152,21.89,41.772,22.499,43.604,21.209,40.941,19.775,77.78,4.58,88.089,18.576,35.528,22.417,42.986,18.23,41.436,4.775,764.75,84.25,3.417,40.0,2.283
2016-02-03 22:00:00,85.0,1.667,22.6,42.463,21.78,41.87,22.467,43.861,21.135,41.886,19.402,67.677,4.482,84.93,18.596,36.64,22.74,45.355,18.24,42.662,4.35,765.225,86.0,3.583,40.0,2.15
2016-02-03 23:00:00,65.0,1.667,22.354,43.257,21.52,42.104,22.6,43.968,20.904,42.189,19.257,63.676,3.562,83.129,18.6,37.499,23.084,45.891,18.29,44.662,3.667,765.358,86.833,2.583,40.0,1.592
2016-02-04 00:00:00,38.333,0.0,22.083,43.036,21.272,41.976,22.534,43.948,20.735,42.255,19.168,61.276,2.529,86.086,18.6,37.896,22.921,46.433,18.29,45.795,2.575,765.425,89.667,2.417,35.417,0.967
2016-02-04 01:00:00,45.0,0.0,21.814,42.829,21.042,41.988,22.525,43.92,20.572,42.112,19.09,59.83,1.732,87.277,18.6,38.079,22.649,47.676,18.29,47.014,1.908,765.725,91.583,3.0,28.583,0.667
2016-02-04 02:00:00,46.667,0.0,21.6,42.562,20.813,41.903,22.527,43.787,20.427,42.03,19.0,58.791,1.436,89.601,18.599,38.124,22.255,47.917,18.373,47.612,2.117,765.9,90.167,3.0,25.917,0.692
2016-02-04 03:00:00,31.667,0.0,21.439,42.372,20.65,41.808,22.481,43.697,20.301,41.911,18.948,58.052,1.18,89.274,18.569,38.109,22.022,48.759,18.39,48.04,1.875,765.817,89.0,3.0,25.5,0.275
2016-02-04 04:00:00,46.667,0.0,21.276,42.247,20.499,41.71,22.245,43.725,20.172,41.688,18.886,57.44,0.433,88.682,18.514,38.09,21.808,48.795,18.39,48.114,1.908,765.492,89.833,3.0,33.583,0.392
2016-02-04 05:00:00,46.667,0.0,21.116,42.08,20.323,41.677,22.113,43.996,20.061,41.578,18.821,56.839,1.297,92.366,18.5,38.083,21.651,48.586,18.368,48.27,2.408,765.033,91.0,3.417,40.0,1.008
2016-02-04 06:00:00,38.333,0.0,20.975,42.005,20.178,41.51,22.104,44.09,19.933,41.608,18.768,56.421,2.063,93.512,18.474,38.091,21.503,48.612,18.335,48.27,2.992,764.467,91.417,4.0,35.417,1.675
2016-02-04 07:00:00,50.0,18.333,20.851,42.698,20.078,41.773,21.919,43.636,19.913,41.964,18.722,56.04,2.768,94.22,18.409,38.124,21.354,48.445,18.384,48.174,3.65,763.75,92.0,4.833,33.583,2.45
2016-02-04 08:00:00,61.667,13.333,20.79,43.527,19.982,42.428,21.73,43.142,20.121,42.474,18.7,55.956,3.672,95.081,18.389,38.236,21.144,47.487,18.368,47.672,4.0,763.067,93.25,6.0,49.583,3.008
2016-02-04 09:00:00,141.667,6.667,20.801,44.138,19.909,42.399,21.526,42.694,20.771,42.309,18.646,54.916,4.391,95.87,18.283,37.637,20.902,45.99,18.318,46.859,4.208,762.225,95.417,6.833,60.083,3.55
2016-02-04 10:00:00,53.333,10.0,20.77,44.629,19.812,42.564,21.337,42.379,20.473,41.366,18.6,53.942,4.872,96.608,18.21,37.526,20.71,44.874,18.27,45.743,4.75,761.617,96.0,7.583,56.417,4.15
2016-02-04 11:00:00,70.0,23.333,20.7,44.63,19.81,42.361,21.294,42.572,20.533,42.254,18.6,53.203,5.606,97.258,18.173,37.878,20.533,44.515,18.2,45.053,5.6,761.458,96.0,7.0,49.917,5.0
2016-02-04 12:00:00,353.333,10.0,20.75,46.378,19.904,42.607,21.697,43.902,20.606,42.643,18.592,52.753,7.163,98.145,18.128,38.737,20.378,44.806,18.2,44.977,6.883,761.358,95.583,6.167,35.0,6.2
2016-02-04 13:00:00,138.333,18.333,21.11,45.082,20.419,43.052,22.87,44.989,20.457,43.393,18.575,52.702,8.737,98.802,18.193,39.957,20.287,45.688,18.2,45.354,8.45,761.383,92.917,6.25,28.417,7.317
2016-02-04 14:00:00,103.333,21.667,21.365,45.271,20.662,42.947,22.564,43.515,20.323,44.068,18.5,52.696,9.399,99.046,18.209,41.224,20.202,46.679,18.225,46.528,9.5,761.583,90.417,6.75,33.583,7.983
2016-02-04 15:00:00,70.0,11.667,21.909,45.53,21.49,43.693,22.394,43.573,20.346,45.142,18.543,53.734,9.708,99.141,18.342,41.891,20.197,47.456,18.318,47.894,9.75,761.867,88.917,5.833,40.0,8.017
2016-02-04 16:00:00,100.0,0.0,22.326,45.448,22.048,43.337,22.322,43.818,20.39,45.318,18.6,54.334,10.033,97.197,18.39,41.998,20.646,50.275,18.39,47.851,9.975,762.267,86.417,6.167,40.0,7.858
2016-02-04 17:00:00,105.0,0.0,22.567,44.214,22.2,42.769,22.365,43.582,20.408,45.977,18.62,54.258,9.928,89.962,18.39,41.906,21.221,50.464,18.379,47.683,9.675,762.708,87.417,5.0,40.0,7.717
2016-02-04 18:00:00,278.333,8.333,22.762,44.996,22.334,42.497,22.398,43.43,20.5,46.366,18.676,54.236,9.859,89.299,18.39,41.911,21.432,50.0,18.346,47.52,9.125,763.292,88.0,4.583,40.0,7.225
2016-02-04 19:00:00,170.0,16.667,23.144,51.167,22.686,43.75,22.492,45.173,20.615,48.617,19.195,66.168,8.658,92.988,18.394,41.51,21.491,49.747,18.414,47.204,8.392,763.992,88.417,3.167,40.0,6.575
2016-02-04 20:00:00,100.0,20.0,23.183,45.405,22.654,43.253,22.527,44.692,20.921,47.808,20.643,91.598,8.215,93.574,18.394,40.863,21.429,50.761,18.39,46.785,7.475,764.567,89.833,2.0,35.0,5.9
2016-02-04 21:00:00,198.333,11.667,22.975,44.019,22.281,42.497,22.328,44.236,21.133,46.618,19.773,87.967,7.554,93.954,18.394,40.75,21.452,51.305,18.373,46.487,6.308,764.842,93.5,2.0,27.583,5.283
2016-02-04 22:00:00,65.0,15.0,22.76,43.653,22.02,42.476,22.106,44.179,20.847,45.053,19.407,78.427,7.682,95.041,18.397,40.602,21.394,51.189,18.29,46.264,6.275,765.025,95.75,2.0,27.833,5.608
2016-02-04 23:00:00,56.667,21.667,22.578,43.999,21.745,42.763,22.002,44.179,21.026,45.878,19.23,74.511,7.844,95.587,18.452,40.907,21.39,52.315,18.29,46.672,7.008,765.2,93.583,2.0,26.5,6.067
2016-02-05 00:00:00,36.667,8.333,22.325,44.13,21.507,43.15,21.964,44.207,21.172,46.156,19.12,70.805,7.621,95.843,18.493,41.208,21.279,53.398,18.29,47.129,7.175,765.2,94.667,1.583,33.417,6.425
2016-02-05 01:00:00,43.333,0.0,22.111,44.3,21.272,43.508,21.876,44.242,20.872,45.839,19.023,68.757,7.376,96.905,18.496,41.392,21.151,54.418,18.29,47.928,7.125,765.033,97.833,1.417,40.5,6.808
2016-02-05 02:00:00,48.333,0.0,21.893,44.492,21.1,43.797,22.066,44.553,20.589,45.839,18.983,67.473,7.828,97.812,18.5,41.571,21.107,55.25,18.384,48.896,7.633,764.8,99.0,2.417,35.833,7.433
2016-02-05 03:00:00,43.333,0.0,21.752,44.715,20.936,44.094,22.234,44.826,20.403,45.954,18.892,66.521,8.494,98.399,18.5,41.901,21.04,55.171,18.39,49.69,8.267,764.675,98.583,3.417,46.917,8.025
2016-02-05 04:00:00,35.0,0.0,21.633,44.944,20.794,44.376,22.358,44.882,20.25,46.127,18.859,65.695,8.885,98.56,18.5,42.167,21.0,55.108,18.494,50.221,8.625,764.458,97.583,4.0,55.167,8.242
2016-02-05 05:00:00,46.667,0.0,21.51,45.161,20.689,44.619,22.394,44.839,20.144,46.226,18.793,65.031,9.093,98.63,18.5,42.362,20.971,54.831,18.5,50.444,8.8,764.192,97.0,4.0,53.5,8.3
2016-02-05 06:00:00,45.0,0.0,21.39,45.304,20.589,44.76,22.414,44.922,20.052,46.366,18.756,64.532,9.135,98.59,18.5,42.514,20.879,54.8,18.556,50.614,8.758,763.775,97.833,4.0,37.583,8.383
2016-02-05 07:00:00,40.0,6.667,21.29,45.8,20.491,45.056,22.186,44.688,19.976,46.516,18.702,64.151,9.1,98.612,18.5,42.69,20.812,54.721,18.6,50.63,8.742,763.6,99.0,4.0,30.833,8.542
2016-02-05 08:00:00,51.667,1.667,21.275,46.45,20.39,45.33,21.922,44.449,19.896,46.842,18.696,61.884,9.11,98.629,18.434,43.339,20.667,52.928,18.6,50.137,8.8,763.642,98.583,4.417,37.417,8.558
2016-02-05 09:00:00,48.333,0.0,21.2,46.218,20.379,45.411,21.814,44.362,19.836,46.863,18.642,60.102,9.239,98.612,18.39,43.768,20.525,51.865,18.6,49.651,8.883,763.7,98.0,4.583,43.333,8.583
2016-02-05 10:00:00,36.667,1.667,21.22,46.321,20.516,45.302,21.651,44.34,19.79,46.961,18.607,59.237,9.607,98.67,18.39,44.066,20.382,51.324,18.55,49.313,9.208,763.658,96.333,4.417,34.333,8.658
2016-02-05 11:00:00,70.0,1.667,21.346,46.12,20.772,45.019,21.612,44.465,19.79,47.439,18.604,58.623,10.334,98.923,18.39,44.312,20.286,51.098,18.522,49.108,9.625,763.475,93.167,5.0,31.25,8.558
2016-02-05 12:00:00,70.0,1.667,21.51,45.953,21.111,44.75,21.728,44.584,19.879,47.81,18.604,58.171,10.808,97.684,18.42,44.452,20.202,50.87,18.578,49.08,9.8,763.05,91.167,5.0,35.417,8.417
2016-02-05 13:00:00,53.333,0.0,21.776,46.265,21.428,44.345,21.858,44.556,19.908,48.053,18.616,57.806,10.68,94.346,18.484,44.458,20.123,50.686,18.6,48.978,9.8,762.45,90.0,5.417,33.583,8.258
2016-02-05 14:00:00,36.667,1.667,22.028,45.484,21.688,43.859,21.985,44.616,20.182,48.481,18.64,57.35,10.522,92.019,18.5,44.312,20.08,50.464,18.661,49.146,9.8,761.85,89.583,6.0,40.0,8.158
