date,appliances,lights,t1,rh_1,t2,rh_2,t3,rh_3,t4,rh_4,t5,rh_5,t6,rh_6,t7,rh_7,t8,rh_8,t9,rh_9,t_out,press_mm_hg,rh_out,windspeed,visibility,tdewpoint
2016-02-13 15:00:00,100,0,20.857,40.56,19.667,41.06,21.1,39.53,20.9,40.36,18.362,52.02,5.26,88.133,19.482,37.775,22.083,43.558,18.2,38.79,3.7,732.0,95.0,5.0,63.0,2.9
2016-02-13 19:30:00,90,10,22.133,43.997,20.39,41.99,21.463,41.027,19.6,42.323,18.24,51.567,4.19,91.333,19.1,35.645,22.6,42.225,18.0,38.5,3.5,731.1,96.0,4.5,64.5,2.9
2016-02-14 04:30:00,60,0,20.79,40.09,19.0,41.53,21.39,40.827,18.79,41.2,18.0,51.9,3.163,92.4,19.2,39.0,21.445,47.745,18.2,45.29,2.6,734.3,96.0,2.0,46.5,2.05
2016-02-14 04:40:00,50,0,20.79,40.09,19.0,41.59,21.39,40.79,18.79,41.2,18.0,51.9,3.09,92.467,19.2,38.983,21.39,47.755,18.2,45.327,2.567,734.333,95.667,2.0,49.667,1.967
2016-02-14 09:40:00,110,40,20.2,40.53,18.39,41.127,21.0,39.73,20.963,40.027,17.89,50.102,3.163,92.367,19.0,37.834,20.796,44.061,18.167,42.59,2.633,736.133,95.667,1.667,35.667,2.0
2016-02-14 15:00:00,100,20,21.5,41.0,19.79,41.027,20.823,41.157,19.29,37.79,17.801,49.483,4.263,88.09,19.2,36.173,21.77,43.672,17.823,38.963,3.3,739.1,89.0,3.0,64.0,1.6
2016-02-14 15:10:00,100,20,21.5,40.663,19.857,40.9,20.79,41.157,19.29,37.827,17.823,49.433,4.157,87.56,19.2,35.978,21.78,43.734,17.89,38.9,3.283,739.233,89.333,3.167,64.0,1.65
2016-02-14 21:10:00,110,10,21.0,41.398,19.29,42.463,20.463,41.967,19.2,40.867,20.074,83.038,3.09,85.0,19.517,35.157,22.29,40.919,17.5,37.56,2.2,744.633,87.667,5.667,26.667,0.3
2016-02-15 06:30:00,40,10,19.667,40.967,17.857,41.863,20.29,40.627,18.6,40.2,18.0,58.808,2.29,91.333,19.368,39.127,21.29,46.245,17.79,44.29,2.4,753.45,84.0,6.5,40.0,-0.05
2016-02-15 07:50:00,80,0,19.533,40.933,17.7,42.067,20.2,40.56,18.5,40.2,17.89,58.215,1.463,84.767,19.285,38.257,21.1,45.227,17.823,44.157,1.467,755.0,79.333,6.167,40.0,-1.683
2016-02-15 08:30:00,50,10,19.5,40.627,18.0,40.73,20.1,40.157,18.39,38.463,17.79,56.676,1.1,82.9,19.017,35.564,20.84,42.61,17.857,42.86,1.4,755.85,80.0,5.0,40.0,-1.7
2016-02-16 03:20:00,40,10,20.7,38.2,18.39,39.79,21.0,40.2,20.2,37.9,18.39,47.5,-2.4,81.76,18.89,32.5,21.2,42.7,18.0,40.7,-1.8,769.9,94.0,1.0,35.0,-2.6
2016-02-16 10:10:00,390,0,19.79,38.29,18.067,39.7,21.663,37.767,19.2,35.663,18.2,42.433,-1.0,85.727,18.29,29.89,20.2,38.03,17.79,37.595,0.2,772.217,96.5,1.167,61.5,-0.333
2016-02-16 22:10:00,70,0,22.1,34.433,20.29,35.5,20.89,36.127,20.633,33.193,20.633,78.93,-3.4,73.197,19.79,25.7,22.1,35.2,18.2,37.7,-1.55,769.517,83.333,1.0,24.5,-4.0
2016-02-16 23:20:00,60,0,21.857,34.7,19.79,35.127,20.5,36.663,20.1,34.333,19.7,62.397,-4.03,75.357,19.7,27.323,21.927,37.427,18.2,38.723,-2.2,768.867,86.0,1.0,36.0,-4.267
2016-02-17 07:40:00,70,10,20.0,34.89,17.5,35.933,20.39,37.833,18.7,34.06,18.2,46.767,-5.66,78.93,18.6,27.93,20.877,38.901,18.067,38.99,-4.367,763.633,89.667,1.0,63.333,-5.767
2016-02-17 08:00:00,60,0,20.0,35.0,17.5,36.133,20.226,37.179,18.7,33.767,18.29,44.13,-5.623,79.667,18.567,27.463,20.772,38.176,18.067,38.527,-4.4,763.4,91.0,1.0,63.0,-5.6
2016-02-17 08:30:00,60,0,19.963,35.333,17.463,36.363,20.14,36.798,19.53,34.43,18.2,43.227,-5.467,79.66,18.427,27.067,20.6,37.324,18.1,37.767,-3.65,763.1,90.0,2.0,63.5,-5.05
2016-02-17 19:30:00,80,0,21.1,34.23,19.667,34.26,20.29,35.0,18.89,34.5,17.586,43.09,0.567,71.357,19.2,27.167,22.0,35.527,18.0,39.09,0.5,756.25,90.0,1.5,61.5,-0.95
2016-02-18 00:10:00,60,0,20.927,35.627,19.1,36.9,19.89,36.912,18.6,35.79,18.85,42.46,-1.795,80.72,18.7,29.39,21.5,39.86,17.963,38.163,-0.25,755.333,90.167,3.0,61.833,-1.633
2016-02-18 02:20:00,50,0,20.5,35.627,18.39,37.29,20.0,37.4,18.29,35.5,18.6,40.9,-1.567,83.23,18.533,29.89,21.323,42.4,17.89,39.09,-0.333,755.067,86.667,4.667,63.0,-2.267
2016-02-18 19:50:00,90,0,20.5,36.567,19.1,36.09,20.1,36.5,18.39,36.327,17.2,43.457,2.663,74.397,17.5,29.79,20.39,37.29,17.39,35.29,1.783,756.983,93.833,2.167,43.0,0.9
2016-02-19 23:20:00,50,0,19.89,36.09,18.0,37.363,21.0,36.0,18.2,36.5,17.12,43.378,4.9,70.0,18.05,30.39,19.6,37.29,17.6,37.29,5.633,757.8,72.667,7.667,40.0,0.967
2016-02-20 04:10:00,50,0,19.29,37.863,17.6,39.433,20.5,37.4,17.79,37.827,17.04,44.798,5.5,89.59,17.89,33.06,19.5,44.967,17.633,41.36,5.55,754.617,93.5,9.833,64.333,4.617
2016-02-20 08:50:00,80,0,18.89,39.53,17.39,41.567,20.58,38.29,17.533,39.5,16.953,46.0,7.657,92.867,17.7,35.145,19.29,47.627,17.667,43.26,7.542,754.25,96.833,6.167,63.0,7.117
2016-02-20 12:20:00,70,0,21.15,40.545,20.23,40.863,20.89,39.378,17.89,44.327,17.6,56.883,9.763,92.867,17.7,39.06,20.39,47.7,17.7,44.09,9.2,755.033,91.667,5.667,29.0,7.933
2016-02-20 14:40:00,80,0,22.033,41.293,21.1,40.23,23.029,42.286,18.2,44.59,17.6,53.169,10.69,83.06,17.76,39.73,21.0,48.627,17.7,44.29,10.033,754.8,86.0,6.667,32.667,7.8
2016-02-20 17:10:00,90,0,22.667,39.967,21.823,39.7,22.06,40.156,18.39,46.663,17.7,52.277,9.69,91.66,17.79,40.9,21.29,49.43,17.79,44.2,9.6,753.95,92.333,8.167,43.5,8.367
2016-02-20 21:00:00,90,20,22.73,43.363,21.55,43.345,22.29,42.42,20.26,48.257,19.071,55.669,10.227,93.3,18.0,43.2,21.79,48.53,17.89,44.5,10.8,753.9,92.0,9.0,62.0,9.6
2016-02-21 01:10:00,50,0,21.6,43.29,20.29,43.59,21.89,42.0,22.033,43.26,18.319,54.726,10.19,92.8,18.1,41.863,21.39,52.7,18.0,45.26,10.4,755.2,92.0,9.833,63.667,9.117
2016-02-21 09:50:00,60,20,20.7,44.79,19.39,45.568,21.456,41.96,19.427,45.36,18.057,53.0,10.66,90.467,18.1,42.845,20.5,52.9,18.29,47.2,10.6,756.667,89.833,8.167,30.833,8.967
2016-02-21 10:00:00,170,30,20.7,44.79,19.39,45.59,21.39,41.986,19.567,45.693,18.04,52.98,10.8,90.167,18.1,43.0,20.5,52.9,18.29,47.26,10.6,756.7,90.0,8.0,29.0,9.0
2016-02-21 14:10:00,110,20,21.167,45.567,20.6,44.9,21.445,42.745,21.39,44.93,18.7,72.576,12.118,85.258,18.2,44.5,21.39,51.967,18.357,47.03,11.55,756.05,88.333,10.0,37.833,9.617
2016-02-21 17:10:00,180,20,21.5,46.3,20.633,44.827,21.5,43.2,21.6,45.467,18.6,58.824,12.39,80.24,18.29,44.9,22.1,48.9,18.39,46.863,12.05,754.967,84.0,11.0,40.0,9.367
2016-02-21 19:50:00,400,20,22.26,46.963,21.29,46.067,21.89,45.567,21.79,45.363,18.6,58.306,11.136,86.25,18.29,44.9,22.6,49.53,18.39,46.79,10.967,754.717,90.167,9.167,28.333,9.433
2016-02-21 23:50:00,40,30,22.2,44.663,20.89,44.5,21.89,44.163,22.357,45.467,18.6,56.9,10.6,80.851,18.5,43.627,22.0,51.73,18.463,46.76,10.467,753.883,83.333,9.0,40.0,7.717
2016-02-22 19:30:00,110,20,21.7,45.43,20.2,45.633,21.73,42.7,20.167,43.133,18.469,52.369,6.09,87.867,19.067,42.8,21.133,47.26,18.6,44.997,5.5,752.75,96.5,2.5,22.0,5.0
2016-02-22 21:20:00,110,20,21.79,43.56,20.472,44.268,21.6,42.4,21.463,43.1,20.456,83.374,5.69,88.0,19.533,41.03,22.0,46.4,18.5,44.293,5.233,753.3,97.0,1.0,50.0,4.8
2016-02-22 21:40:00,70,20,21.79,43.363,20.6,44.06,21.6,42.29,21.39,42.723,20.08,69.174,5.69,88.03,19.39,41.223,22.0,46.76,18.543,44.2,5.167,753.4,97.0,1.0,35.0,4.7
2016-02-23 02:30:00,60,0,21.1,43.5,19.567,44.327,21.76,42.5,21.39,41.7,19.2,51.29,4.19,87.59,19.29,43.29,21.5,49.933,18.529,45.564,3.85,753.8,96.0,1.5,25.0,3.25
2016-02-23 09:10:00,30,0,20.6,43.127,18.857,44.333,21.39,41.933,20.033,41.127,18.754,51.156,4.56,87.833,19.1,40.193,20.79,46.26,18.58,45.02,4.383,755.083,95.0,2.333,57.0,3.617
2016-02-23 09:40:00,390,0,20.5,42.827,18.89,43.86,21.29,41.56,20.493,41.59,18.7,51.026,5.09,87.833,19.0,39.327,20.73,45.7,18.5,44.022,4.933,755.333,92.0,3.333,39.0,3.667
2016-02-23 12:00:00,50,0,20.73,41.9,19.7,42.26,21.2,41.03,21.5,40.4,18.629,50.137,7.527,87.867,19.067,37.5,20.5,43.59,18.5,41.66,6.6,756.3,81.0,5.0,28.0,3.6
2016-02-23 12:30:00,50,0,21.0,43.467,19.79,42.16,21.133,40.79,21.663,40.5,18.629,49.954,8.1,88.227,19.2,37.145,20.5,43.2,18.5,41.4,6.75,756.4,80.5,5.0,26.5,3.65
2016-02-23 14:30:00,60,20,21.463,43.193,19.7,43.633,21.2,41.363,21.79,39.0,18.6,50.7,5.09,88.09,19.0,35.76,20.29,41.79,18.5,40.79,6.6,756.55,80.5,3.0,40.0,3.5
2016-02-23 18:00:00,280,20,21.0,40.4,19.1,41.06,21.0,40.09,21.6,38.53,18.5,49.4,4.26,87.563,18.89,34.663,20.2,40.6,18.39,39.7,5.1,758.5,85.0,2.0,40.0,2.8
2016-02-23 18:40:00,210,10,21.0,41.212,19.2,41.2,20.963,40.26,21.7,39.09,18.5,48.79,3.663,87.23,18.79,34.79,20.633,41.627,18.39,39.7,4.367,758.9,85.667,1.333,40.0,2.2
2016-02-23 19:20:00,120,10,21.2,41.86,19.427,42.627,21.1,40.4,21.427,38.433,18.5,49.0,2.223,84.957,18.79,34.863,20.823,41.53,18.29,39.59,3.733,759.3,88.333,1.0,40.0,2.0
2016-02-24 05:40:00,50,0,20.39,39.5,18.2,41.03,21.2,40.663,19.857,38.363,18.5,58.863,-2.03,81.76,19.0,38.9,20.23,45.73,18.29,44.251,-1.2,760.0,97.333,1.667,35.667,-1.6
2016-02-24 06:10:00,30,0,20.323,39.5,18.033,41.03,21.2,40.59,19.79,38.2,18.39,58.23,-2.0,81.693,19.0,38.9,20.2,45.7,18.29,44.4,-1.25,759.967,97.333,1.833,37.167,-1.633
2016-02-24 14:50:00,80,0,20.79,38.163,19.7,38.06,20.7,39.027,20.29,36.7,18.0,48.56,6.623,87.967,20.0,31.752,21.26,40.127,18.39,40.772,6.333,757.1,58.833,2.0,36.667,-1.183
2016-02-24 19:20:00,100,10,21.323,38.13,19.89,37.163,20.89,37.467,20.29,37.29,18.0,46.79,3.3,82.6,19.736,31.6,22.29,38.657,18.2,36.9,3.2,755.967,78.0,1.333,40.0,-0.267
2016-02-24 20:30:00,120,20,21.667,37.76,20.39,37.933,21.0,37.7,20.1,37.79,19.067,52.267,1.227,81.093,19.969,32.564,22.2,38.4,18.2,36.29,1.75,755.95,83.5,1.5,34.0,-0.75
2016-02-25 08:20:00,180,0,20.29,38.633,18.133,40.06,20.533,39.03,19.745,36.645,18.0,50.944,-0.033,84.76,19.2,35.169,20.857,41.86,18.067,40.96,0.1,756.2,93.333,1.0,59.333,-0.867
2016-02-25 20:50:00,100,20,21.79,38.267,20.7,38.23,21.79,37.29,22.2,36.59,19.146,85.071,2.9,75.73,19.361,32.293,21.89,37.5,18.0,36.2,1.883,757.283,89.833,1.0,57.667,0.3
2016-02-26 15:10:00,50,0,20.89,36.995,19.5,36.73,21.167,36.53,19.89,34.963,18.186,44.54,9.33,34.133,18.79,28.956,19.7,36.327,18.0,36.993,5.933,752.717,45.833,2.0,40.0,-4.917
2016-02-26 19:50:00,100,10,20.79,39.3,19.5,37.36,20.7,36.26,19.39,34.79,18.0,43.536,4.4,52.067,18.319,29.997,20.26,37.467,17.7,35.4,3.75,751.633,78.833,2.833,21.167,0.317
2016-02-27 00:40:00,50,0,20.857,37.223,19.2,36.967,20.5,37.09,19.7,35.2,19.39,67.24,1.323,64.657,18.7,34.806,20.6,42.863,17.7,38.657,2.033,750.733,81.0,2.667,21.333,-0.933
2016-02-27 01:50:00,40,0,20.6,36.79,18.79,37.127,20.5,37.26,19.5,35.2,19.029,61.653,1.7,63.565,18.79,35.239,20.39,44.69,17.7,39.595,2.2,750.517,77.333,3.833,22.833,-1.35
2016-02-27 07:40:00,40,0,19.667,36.633,17.7,37.7,20.5,37.5,18.84,35.068,18.2,53.29,-0.633,71.967,18.7,36.5,19.79,43.79,17.7,41.2,0.367,750.167,82.0,3.667,35.0,-2.4
2016-02-27 15:40:00,60,0,21.0,36.36,19.7,35.56,21.29,36.467,20.5,33.4,18.0,46.272,7.367,24.727,20.906,27.181,22.5,34.833,18.2,39.863,6.233,751.1,48.0,6.667,40.0,-4.1
2016-02-27 18:40:00,90,10,20.79,35.327,19.39,34.333,20.79,35.0,19.89,32.0,17.89,44.2,3.963,38.333,20.629,27.393,22.357,34.693,18.1,39.7,4.133,751.567,60.0,5.667,27.667,-3.0
2016-02-28 04:20:00,50,0,20.29,35.163,18.29,35.933,20.7,36.5,18.927,33.5,17.6,50.79,-0.333,58.53,19.543,34.0,21.39,41.23,18.0,39.79,0.1,754.567,76.0,5.0,25.333,-3.7
2016-02-29 15:40:00,390,0,21.7,33.797,19.6,33.9,22.663,36.233,19.79,31.7,17.1,47.5,6.5,24.067,22.567,24.73,22.927,30.6,18.5,38.4,6.1,762.333,45.667,5.333,40.0,-4.833
2016-02-29 23:20:00,40,20,21.89,34.827,19.6,36.79,21.39,35.29,22.26,33.163,19.033,40.933,-1.7,67.033,20.323,26.963,22.6,37.567,18.29,38.7,-1.267,763.733,90.667,1.667,62.667,-2.567
2016-03-01 01:50:00,20,0,21.29,36.157,18.76,37.59,20.963,35.26,21.26,34.163,18.79,40.29,-3.29,69.157,20.0,28.29,21.963,40.59,18.29,38.7,-2.367,763.05,96.0,1.0,37.5,-2.95
2016-03-01 04:30:00,20,0,20.7,35.7,18.1,37.245,21.0,35.7,20.033,33.827,18.5,40.09,-3.29,72.4,19.7,28.79,21.5,41.433,18.29,38.76,-3.0,762.35,96.5,2.0,32.0,-3.45
2016-03-01 10:50:00,60,10,20.0,38.527,18.245,36.845,20.29,35.0,19.39,33.0,17.7,43.09,4.367,68.797,18.89,28.5,20.29,36.827,18.2,38.267,2.967,759.25,82.0,6.0,64.333,0.133
2016-03-01 19:50:00,90,20,21.427,39.56,19.7,40.327,20.745,38.09,19.2,39.7,17.427,46.827,6.4,86.4,18.427,34.0,20.525,41.695,17.79,38.127,6.483,752.217,96.0,8.167,45.5,5.883
2016-03-01 20:30:00,110,20,21.5,38.967,19.7,39.9,20.823,38.127,19.927,40.333,18.53,45.0,6.8,86.53,18.39,34.56,20.79,42.627,17.79,38.5,6.9,751.85,96.0,8.0,53.0,6.3
2016-03-02 01:20:00,40,10,20.79,40.2,19.2,41.59,20.6,38.53,19.39,39.4,19.0,46.73,8.033,86.263,18.5,35.59,20.7,48.933,18.0,41.163,8.4,749.333,85.0,8.0,40.0,6.033
2016-03-02 14:40:00,70,0,21.29,37.09,20.29,35.863,20.65,37.4,20.73,35.23,18.133,45.53,8.83,47.29,19.7,30.533,21.2,37.663,18.5,41.9,7.967,743.1,66.0,9.333,32.667,1.867
2016-03-02 16:30:00,90,0,21.0,36.5,19.7,35.967,20.5,37.23,20.2,35.0,18.1,45.06,4.8,68.597,19.29,30.5,21.323,40.59,18.39,41.5,5.4,742.4,78.0,9.0,32.0,1.75
2016-03-03 13:20:00,430,20,20.7,38.28,19.7,37.59,20.2,37.9,22.125,36.734,17.986,45.0,7.169,74.917,19.5,31.361,20.89,38.226,18.5,41.9,6.667,748.1,74.0,6.0,40.0,2.267
2016-03-03 19:10:00,90,0,21.671,38.121,20.0,37.321,20.819,37.429,20.6,35.222,17.89,45.172,3.93,62.572,19.726,29.29,22.256,37.136,18.6,41.09,4.1,750.05,80.5,2.833,40.0,1.05
2016-03-04 00:40:00,60,0,22.1,36.806,20.157,37.226,20.768,37.9,19.79,35.29,18.972,52.631,1.834,78.271,19.071,31.5,21.437,42.4,18.5,39.539,3.033,747.333,83.333,3.667,36.333,0.4
2016-03-04 06:10:00,40,0,20.89,36.564,18.89,38.09,21.0,38.669,19.39,35.912,18.2,51.618,3.9,78.971,18.79,32.29,21.0,44.5,18.5,41.5,3.721,740.755,91.048,7.857,60.5,2.331
2016-03-04 18:00:00,90,0,21.0,37.869,19.86,37.048,22.517,36.645,19.1,35.29,18.133,45.933,5.796,63.836,19.2,30.79,20.71,38.29,18.6,38.215,6.1,739.3,76.0,1.0,23.0,2.2
2016-03-04 20:00:00,100,10,21.39,38.499,19.29,39.4,21.79,37.09,18.89,35.659,18.1,45.79,2.45,76.17,18.89,31.086,21.469,38.669,18.39,37.457,2.5,739.9,92.0,1.0,22.0,1.3
2016-03-05 06:10:00,40,0,20.167,37.2,17.357,40.5,20.7,37.627,18.6,36.29,18.29,43.4,1.6,79.19,18.39,32.467,20.79,43.2,18.39,41.4,0.7,740.567,96.833,1.0,44.333,0.267
2016-03-05 07:50:00,30,0,19.89,37.327,17.2,40.7,20.89,38.0,18.427,36.5,18.29,43.29,1.9,79.333,18.29,32.56,20.7,43.7,18.39,41.627,1.2,741.067,96.833,1.0,36.0,0.767
2016-03-05 12:30:00,70,0,19.7,36.29,17.7,38.467,20.2,35.7,18.323,36.26,18.567,55.863,6.218,62.67,18.1,30.76,21.357,40.433,18.2,37.29,4.25,742.2,87.0,1.5,58.5,2.25
2016-03-05 21:10:00,70,20,20.1,37.2,17.73,39.163,20.29,36.59,18.1,37.29,18.827,64.16,3.4,72.523,18.39,29.96,21.29,35.663,18.033,35.5,3.167,744.133,88.333,3.0,22.5,1.367
2016-03-06 01:30:00,50,0,19.463,37.663,17.26,39.967,20.1,37.4,17.79,37.09,18.39,55.79,3.4,74.19,18.29,32.0,20.89,41.145,18.0,39.127,3.3,744.7,93.0,5.0,33.5,2.25
2016-03-06 06:40:00,50,0,18.79,37.9,16.79,40.09,20.2,37.967,17.5,37.29,17.79,53.23,2.76,76.433,18.1,32.5,20.463,43.26,18.0,41.59,3.0,745.333,91.0,7.333,40.0,1.7
2016-03-06 10:10:00,50,0,18.7,39.55,16.79,41.163,19.927,37.5,18.567,37.723,17.6,50.597,3.09,75.19,17.89,32.4,20.2,43.03,18.0,41.03,2.867,746.55,95.0,6.0,20.333,2.067
2016-03-06 10:40:00,50,10,18.927,39.4,17.0,41.2,19.89,37.433,18.39,37.23,17.6,49.82,2.297,75.0,17.857,32.09,20.23,42.9,17.963,40.133,2.767,746.7,95.0,6.0,21.333,1.967
2016-03-06 11:40:00,60,0,19.133,39.0,17.533,40.76,19.89,37.4,20.795,37.175,17.5,48.863,3.163,75.03,17.79,31.963,20.29,41.963,17.89,39.133,3.167,746.8,93.667,6.0,34.0,2.233
2016-03-06 21:00:00,80,0,20.167,39.767,18.29,40.327,20.2,39.2,18.65,36.995,17.93,69.427,1.067,77.09,17.89,30.79,22.2,37.7,17.7,36.4,1.1,748.0,98.0,1.0,22.0,0.8
2016-03-07 02:10:00,50,0,19.7,37.2,17.29,39.827,20.033,38.827,19.633,36.79,17.567,60.693,0.367,76.433,17.79,31.79,21.067,45.03,17.6,38.73,0.433,747.567,97.0,1.167,61.833,0.017
2016-03-07 02:20:00,50,0,19.633,37.2,17.29,39.827,20.1,38.827,19.567,36.79,17.567,60.36,0.433,76.433,17.79,31.79,21.0,45.09,17.6,38.863,0.467,747.533,97.0,1.333,61.667,0.033
2016-03-07 13:00:00,70,0,20.6,41.623,19.26,39.49,22.1,40.033,18.26,35.467,17.39,50.163,4.493,75.59,17.79,30.823,19.7,37.79,17.6,36.7,4.0,748.9,73.0,5.0,40.0,-0.4
2016-03-08 06:20:00,50,0,19.7,38.06,17.2,41.0,21.067,37.663,19.2,36.2,18.1,43.0,-1.133,77.73,18.39,36.26,20.0,45.2,17.5,39.79,-0.533,755.7,99.667,1.333,15.0,-0.567
2016-03-08 16:10:00,50,0,20.0,39.627,18.79,38.0,20.29,37.433,19.0,33.9,17.7,52.9,9.257,76.3,18.823,29.033,19.89,36.0,17.79,39.59,6.667,756.95,62.167,3.833,40.0,-0.15
2016-03-08 17:30:00,40,0,19.89,38.693,18.357,37.663,20.2,37.127,18.857,33.26,17.6,49.527,8.067,76.733,18.7,28.29,19.79,35.09,17.7,38.79,6.45,756.75,62.0,3.0,40.0,-0.45
2016-03-08 18:00:00,100,0,19.89,38.29,18.125,37.645,20.1,36.76,18.79,33.2,17.6,48.767,7.53,77.397,18.6,28.39,19.857,35.723,17.7,37.833,5.9,756.8,66.0,3.0,40.0,0.0
2016-03-08 19:30:00,130,40,20.23,44.463,18.0,43.233,20.167,38.43,18.7,35.163,17.5,48.9,5.9,79.59,18.39,29.067,20.29,35.86,17.6,35.627,5.35,757.1,71.0,3.0,40.0,0.45
2016-03-08 21:50:00,100,0,21.1,38.933,18.667,41.26,20.39,37.933,20.633,34.767,18.927,46.433,5.06,78.397,18.39,31.93,20.79,37.59,17.463,35.26,4.65,755.783,74.167,4.0,40.0,0.383
2016-03-09 00:40:00,50,0,20.533,37.7,17.7,40.7,20.1,38.09,19.29,35.363,18.1,47.29,5.09,75.157,18.39,34.4,20.5,41.56,17.5,38.433,4.6,753.467,73.0,6.0,40.0,0.167
2016-03-09 10:00:00,70,0,19.463,38.4,16.323,42.93,20.033,37.03,19.567,35.663,17.6,48.463,5.433,51.1,18.1,31.857,19.39,39.03,17.7,40.463,5.0,744.7,65.0,8.0,40.0,-1.1
2016-03-09 13:40:00,90,0,19.427,36.59,16.79,40.0,19.89,37.09,18.7,34.4,17.39,43.2,6.998,47.07,17.89,31.167,19.1,38.23,17.7,37.433,7.033,744.167,63.667,9.667,40.0,0.5
2016-03-09 16:20:00,120,10,19.39,36.7,16.89,39.9,19.79,36.627,20.36,35.863,17.39,44.0,7.3,38.833,17.963,31.567,20.29,38.7,17.5,36.79,6.567,745.333,64.333,5.333,40.0,0.233
2016-03-09 17:20:00,100,0,19.427,36.73,17.1,40.03,19.79,36.59,21.9,35.03,17.39,43.5,6.727,37.193,17.89,31.1,20.667,38.4,17.5,36.59,6.367,745.867,63.333,4.333,40.0,-0.167
2016-03-10 00:40:00,60,20,20.6,36.933,17.89,39.933,20.1,37.4,21.067,35.797,18.2,56.097,5.123,48.227,18.2,34.23,20.5,42.6,17.29,37.195,3.233,751.1,79.333,1.333,24.0,0.0
2016-03-10 07:30:00,50,0,19.5,37.2,16.29,41.163,20.2,37.345,19.567,35.23,17.7,48.89,-0.367,61.79,18.39,36.333,19.84,43.495,17.39,40.2,-0.4,756.05,91.5,1.0,62.5,-1.65
2016-03-10 10:00:00,210,0,19.5,38.0,18.96,39.1,19.89,36.967,20.533,36.09,18.0,42.863,4.733,61.027,18.29,33.933,19.567,41.363,17.7,38.845,4.1,757.6,77.0,1.0,64.0,0.4
2016-03-10 18:50:00,120,0,21.633,46.893,19.6,41.76,20.96,40.06,21.5,35.027,17.79,45.197,7.133,26.5,20.633,33.497,22.667,36.363,18.133,40.2,6.967,760.583,66.667,1.833,58.0,1.1
2016-03-11 07:20:00,50,0,20.2,36.463,16.55,41.827,20.427,37.59,19.7,34.09,17.79,49.567,-0.85,69.39,19.39,36.223,20.79,43.067,18.2,41.23,-0.7,764.3,93.667,1.0,17.0,-1.6
2016-03-11 08:00:00,280,0,20.2,37.463,16.6,42.767,20.39,37.5,19.7,34.633,18.067,46.193,-0.867,70.06,19.29,35.06,20.7,41.767,18.2,40.9,-0.5,764.5,95.0,1.0,13.0,-1.2
2016-03-11 20:20:00,140,0,21.23,35.5,19.5,37.0,20.29,35.4,20.1,33.933,17.79,45.2,5.263,37.49,20.667,27.667,22.79,35.59,18.525,39.09,6.533,765.8,72.333,2.0,64.0,1.8
2016-03-11 21:10:00,90,10,21.567,35.4,19.6,37.0,20.39,35.59,19.963,33.363,17.79,45.29,4.493,39.263,20.427,27.927,22.7,34.76,18.5,39.2,5.833,766.05,74.5,2.0,62.0,1.533
2016-03-12 03:30:00,50,0,20.39,36.9,17.29,40.863,20.2,37.045,19.39,34.79,18.7,41.59,1.5,67.767,19.7,30.823,21.6,44.7,18.5,40.29,1.65,766.5,90.0,2.0,38.5,0.15
2016-03-12 10:10:00,70,10,19.79,36.767,18.89,36.923,19.823,35.933,20.39,35.09,18.05,44.745,4.127,73.897,19.1,30.357,21.2,42.863,18.7,39.2,3.683,767.5,93.167,1.0,33.167,2.65
2016-03-12 13:20:00,210,10,20.26,38.633,19.76,34.127,19.76,35.7,20.79,33.7,17.89,43.69,8.763,30.833,20.76,28.73,23.79,38.4,18.7,39.59,8.6,767.2,63.667,3.0,50.0,2.0
2016-03-12 15:40:00,90,10,20.667,31.93,19.2,30.963,19.6,33.157,20.7,33.29,18.5,67.06,9.927,20.367,22.323,26.76,25.0,34.223,19.23,38.967,9.633,766.733,53.667,3.333,20.667,0.633
2016-03-12 19:50:00,350,10,21.133,35.99,19.567,35.4,20.2,34.53,20.1,33.0,18.29,43.627,4.53,33.867,21.5,26.39,24.7,34.245,18.89,38.9,5.383,767.35,75.333,2.167,61.333,1.267
2016-03-12 22:20:00,100,0,21.7,36.29,19.29,38.9,20.29,36.475,20.1,35.56,19.567,43.323,2.59,57.467,20.79,28.29,23.76,33.0,19.0,38.9,3.433,767.9,83.667,3.0,59.0,0.833
2016-03-12 23:40:00,40,0,21.5,36.0,18.79,38.79,20.167,36.4,19.945,35.318,19.1,45.927,1.5,59.697,20.79,29.93,23.6,36.123,18.89,38.933,1.767,768.167,87.0,2.333,57.0,-0.167
2016-03-13 02:40:00,60,0,20.89,35.59,17.567,39.53,20.2,36.56,19.6,34.7,18.39,48.9,-0.1,67.757,20.7,32.79,22.89,39.4,18.963,39.76,0.533,768.333,88.667,1.0,47.0,-1.2
2016-03-13 02:50:00,50,0,20.857,35.56,17.5,39.59,20.2,36.627,19.6,34.645,18.39,48.9,-0.1,68.23,20.7,32.79,22.89,39.4,18.927,39.79,0.517,768.367,88.833,1.0,46.5,-1.2
2016-03-13 03:20:00,50,0,20.79,35.5,17.29,39.7,20.2,36.76,19.6,34.59,18.29,49.0,-0.1,69.157,20.7,33.23,22.79,39.29,18.89,39.9,0.133,768.333,90.0,1.333,42.0,-1.367
2016-03-13 07:20:00,60,0,20.1,35.09,16.39,40.09,20.1,37.0,19.2,34.09,18.0,49.0,-1.0,71.03,20.5,33.967,22.2,39.29,18.963,40.663,-0.933,769.333,94.0,2.667,43.667,-1.833
